name,neighbourhood_cleansed,longitude,latitude,host_location,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,license,property_type,room_type,accommodates,bathrooms_text,price,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month
Rental unit in Edogawa · ★4.87 · 1 bedroom · 4 beds · 1.5 baths,Edogawa Ku,139.85985,35.68358,"Edogawa, Japan",13018876,2014-03-11,100.0,97.0,0.0,2,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1.5 baths,45.55,10,18,26,85,4.87,4.69,0.8
Rental unit in Kita · ★4.31 · 1 bedroom · 5 beds · 1 bath,Kita Ku,139.71599,35.76108,"Tokyo, Japan",19152993,2014-07-30,100.0,99.0,1.0,9,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,64.36,0,0,0,226,4.31,4.45,2.02
Home in Setagaya · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,Setagaya Ku,139.63077,35.62942,"Tokyo, Japan",19358663,2014-08-02,100.0,73.0,1.0,1,t,M1300,Private room in home,Private room,2,1 shared bath,124.06,6,6,17,88,4.98,4.83,0.78
Home in Nerima · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,Nerima Ku,139.66583,35.73172,"Tokyo, Japan",28837813,2015-03-05,90.0,81.0,1.0,4,t,M1300,Private room in home,Private room,2,1 shared bath,28.71,0,0,0,207,4.85,4.71,2.34
Rental unit in Nakano-ku · ★4.79 · 1 bedroom · 1 bed · 1 bath,Nerima Ku,139.63151,35.7359,"Nakano, Japan",17736560,2014-07-06,100.0,100.0,0.0,10,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,64.51,21,51,81,48,4.79,4.6,0.45
Rental unit in Nakano-ku · ★4.80 · 1 bedroom · 1 bed · 1 bath,Nakano Ku,139.63141,35.7348,"Nakano, Japan",17736560,2014-07-06,100.0,100.0,0.0,10,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,65.13,21,51,81,30,4.8,4.6,0.28
Rental unit in Shinjuku-ku · ★4.42 · 1 bedroom · 3 beds · 1 bath,Shinjuku Ku,139.6967,35.70035,"Minato City, Japan",21504159,2014-09-18,100.0,99.0,1.0,26,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,127.67,12,29,55,153,4.42,4.7,1.44
Home in Setagaya-ku · ★4.99 · 1 bedroom · 2 beds · 1 private bath,Setagaya Ku,139.65839,35.66432,"Setagaya City, Japan",15282125,2014-05-08,100.0,91.0,0.0,2,t,M1300,Private room in home,Private room,2,1 private bath,82.35,0,22,23,72,4.99,4.97,0.71
Home in Ōta-ku · ★4.86 · 1 bedroom · 4 beds · 1 bath,Ota Ku,139.69158,35.56976,"Ota City, Japan",29758027,2015-03-21,100.0,100.0,0.0,1,t,Special Economic Zoning Act,Entire home,Entire home/apt,3,1 bath,32.33,0,2,4,166,4.86,4.72,1.56
Rental unit in 新宿区 · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,Shinjuku Ku,139.70432,35.69847,"Shinjuku City, Japan",8142772,2013-08-13,100.0,95.0,0.0,12,t,M1300,Private room in rental unit,Private room,1,1 shared bath,58.35,5,13,18,231,4.9,4.88,2.03
Rental unit in 新宿区 · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,Shinjuku Ku,139.70432,35.69848,"Shinjuku City, Japan",8142772,2013-08-13,100.0,95.0,0.0,12,t,M1300,Private room in rental unit,Private room,1,1 shared bath,50.42,5,13,18,71,4.83,4.87,0.62
Rental unit in Suginami-ku · ★4.70 · 1 bedroom · 3 beds · 1 bath,Suginami Ku,139.60045,35.70293,"Tokyo, Japan",19611972,2014-08-07,100.0,94.0,1.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,51.11,9,12,22,205,4.7,4.86,1.83
Home in Bunkyo City · ★4.89 · 2 bedrooms · 4 beds · 1 shared bath,Bunkyo Ku,139.76508,35.71934,"Bunkyo City, Japan",18289292,2014-07-17,100.0,64.0,0.0,1,t,M1300,Private room in home,Private room,3,1 shared bath,35.38,0,0,7,54,4.89,4.93,0.96
Home in Higashimurayama-shi · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,Higashimurayama Shi,139.44477,35.76544,"Tokyo, Japan",20307199,2014-08-20,100.0,71.0,0.0,3,t,M1300,Private room in home,Private room,2,1.5 baths,74.07,28,58,88,77,4.95,4.8,0.73
Hostel in Kōtō-ku · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,Koto Ku,139.81551,35.68285,,30883070,2015-04-09,100.0,100.0,1.0,42,t,Hotels and Inns Business Act,Private room in hostel,Private room,3,1 shared bath,57.38,0,0,0,393,4.59,4.4,3.8
Home in Kita-ku · ★4.69 · 2 bedrooms · 2 beds · 1 bath,Kita Ku,139.72525,35.74408,"Itabashi City, Japan",30745996,2015-04-07,100.0,100.0,1.0,1,t,Hotels and Inns Business Act,Entire home,Entire home/apt,3,1 bath,76.25,2,12,18,243,4.69,4.67,2.31
Rental unit in Machida · ★4.52 · 1 bedroom · 1 bed · 1 bath,Machida Shi,139.46284,35.56134,"Machida, Japan",22038803,2014-10-02,100.0,100.0,0.0,1,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,33.55,4,16,23,66,4.52,4.59,0.63
Villa in Nerima-ku · ★4.74 · 1 bedroom · 1 bed · 2 shared baths,Nerima Ku,139.66835,35.7646,"Nerima, Japan",29681737,2015-03-20,100.0,100.0,0.0,6,t,M1300,Private room in villa,Private room,3,2 shared baths,53.68,7,7,7,42,4.74,4.66,0.41
Home in Taito City · ★4.80 · 1 bedroom · 4 beds · 1 private bath,Taito Ku,139.80487268418074,35.720383726628555,"Tokyo, Japan",30879374,2015-04-08,100.0,100.0,0.0,3,t,Hotels and Inns Business Act,Private room in home,Private room,4,1 private bath,85.4,9,31,57,5,4.8,4.0,1.46
"Home in Kanamachi, · ★4.79 · 2 bedrooms · 4 beds · 1 shared bath",Katsushika Ku,139.86466,35.76776,"Katsushika, Japan",30840659,2015-04-08,100.0,99.0,1.0,4,t,Hotels and Inns Business Act,Private room in home,Private room,4,1 shared bath,67.1,11,32,58,39,4.79,4.46,0.37
Rental unit in Shinjuku-ku · ★4.74 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.70599,35.70006,"Tokyo, Japan",43979015,2015-09-12,100.0,96.0,1.0,6,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,132.46,4,8,10,222,4.74,4.84,2.49
Rental unit in Bunkyō-ku · ★4.95 · 1 bedroom · 2 beds · 1.5 baths,Taito Ku,139.7652,35.71968,"Bunkyo, Japan",46674978,2015-10-16,100.0,97.0,0.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1.5 baths,152.5,2,3,12,348,4.95,4.85,3.51
Hut in Higashimurayama-shi · ★4.97 · 2 bedrooms · 2 beds · 1 bath,Higashimurayama Shi,139.44505,35.76676,"Tokyo, Japan",20307199,2014-08-20,100.0,71.0,0.0,3,t,M1300,Hut,Entire home/apt,9,1 bath,174.28,26,56,86,64,4.97,4.77,0.61
Rental unit in 板橋区 · ★4.94 · 1 bedroom · 2 beds · 1 bath,Itabashi Ku,139.68681,35.75913,"Itabashi City, Japan",16362794,2014-06-04,100.0,100.0,1.0,1,t,M1300,Entire rental unit,Entire home/apt,1,1 bath,41.22,0,0,2,185,4.94,4.69,1.77
Rental unit in Itabashi-ku · ★4.91 · 1 bedroom · 1 bed · 1 bath,Itabashi Ku,139.70321655273438,35.74763107299805,"Tokyo, Japan",22193183,2014-10-06,100.0,100.0,0.0,5,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,80.61,23,28,37,144,4.91,4.88,1.45
Home in 大田区 · ★4.95 · 1 bedroom · 3 beds · 1 bath,Ota Ku,139.70935,35.59621,"Ota City, Japan",47063863,2015-10-20,100.0,100.0,0.0,1,t,Special Economic Zoning Act,Entire home,Entire home/apt,3,1 bath,37.35,0,0,0,153,4.95,4.91,1.63
Home in Kita-ku · ★4.27 · 1 bedroom · 1 bed · 2 shared baths,Kita Ku,139.72151,35.75788,"Kita City, Japan",24219962,2014-11-27,100.0,92.0,1.0,4,t,M1300,Private room in home,Private room,1,2 shared baths,36.6,0,0,4,75,4.27,4.59,0.71
Rental unit in Shinjuku-ku · ★4.77 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.72152709960938,35.68732452392578,"Shinjuku, Japan",44607845,2015-09-19,100.0,100.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,144.41,2,20,21,180,4.77,4.86,1.83
Rental unit in Sumida-ku · ★4.76 · 2 bedrooms · 3 beds · 1 bath,Sumida Ku,139.81335,35.70672,"Sumida, Japan",43721134,2015-09-08,100.0,95.0,0.0,2,t,M1300,Entire rental unit,Entire home/apt,4,1 bath,157.73,0,0,0,140,4.76,4.84,1.42
Rental unit in Itabashi-ku · ★4.97 · 1 bedroom · 1 bed · 1 bath,Itabashi Ku,139.70339965820312,35.74768829345703,"Tokyo, Japan",22193183,2014-10-06,100.0,100.0,0.0,5,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,74.77,17,47,77,118,4.97,4.86,1.2
Home in Kita-ku · ★4.48 · 1 bedroom · 2 beds · 1.5 shared baths,Kita Ku,139.72151,35.75786,"Kita City, Japan",24219962,2014-11-27,100.0,92.0,1.0,4,t,M1300,Private room in home,Private room,2,1.5 shared baths,43.57,0,0,10,81,4.48,4.73,0.78
Loft in Sumida-ku · ★4.75 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81069,35.71865,"Sumida, Japan",33170407,2015-05-12,100.0,100.0,0.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,2,1 bath,87.14,2,5,10,56,4.75,4.73,0.54
Home in Sumida · ★4.78 · 2 bedrooms · 8 beds · 2 baths,Sumida Ku,139.80191,35.70944,"Tokyo, Japan",37087932,2015-06-29,100.0,100.0,1.0,2,t,Hotels and Inns Business Act,Entire home,Entire home/apt,8,2 baths,183.28,0,0,0,258,4.78,4.89,2.63
Villa in Katsushika-ku · ★4.50 · 2 bedrooms · 5 beds · 1 bath,Katsushika Ku,139.85059,35.73541,"Sumida, Japan",12353736,2014-02-18,100.0,100.0,1.0,2,t,Hotels and Inns Business Act,Entire villa,Entire home/apt,8,1 bath,115.55,1,1,1,94,4.5,4.48,1.0
Rental unit in 豊島区 · ★4.57 · 2 bedrooms · 6 beds · 1 bath,Toshima Ku,139.73093,35.73006,"Toshima City, Japan",30314225,2015-03-30,100.0,99.0,0.0,3,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,118.52,20,50,74,111,4.57,4.89,1.07
Home in Suginami-ku · ★4.87 · 1 bedroom · 2 beds · 1 bath,Suginami Ku,139.64878,35.67951,"Tokyo, Japan",33088758,2015-05-11,100.0,100.0,0.0,1,t,M1300,Entire home,Entire home/apt,6,1 bath,274.5,20,50,70,160,4.87,4.53,1.54
Home in Nakano-ku  · ★4.88 · 2 bedrooms · 1 bed · 2 shared baths,Nakano Ku,139.64929,35.71019,"Tokyo, Japan",46900709,2015-10-19,100.0,100.0,0.0,4,t,Hotels and Inns Business Act,Shared room in home,Shared room,1,2 shared baths,29.02,17,42,72,138,4.88,4.82,1.44
Serviced apartment in Shibuya-ku · ★4.66 · Studio · 1 bed · 1 bath,Shibuya Ku,139.68061,35.67692,"Tokyo, Japan",36396507,2015-06-22,100.0,100.0,1.0,6,t,Hotels and Inns Business Act,Private room in serviced apartment,Private room,2,1 bath,82.35,9,17,44,219,4.66,4.57,2.22
Rental unit in Setagaya-ku · ★4.97 · 1 bedroom · 3 beds · 1 bath,Setagaya Ku,139.66859,35.66106,,10705201,2013-12-19,100.0,100.0,0.0,3,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,137.25,0,0,0,241,4.97,4.98,2.31
Rental unit in Kita · ★4.52 · 1 bedroom · 5 beds · 1 bath,Kita Ku,139.71599,35.76108,"Tokyo, Japan",19152993,2014-07-30,100.0,99.0,1.0,9,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,80.17,0,0,0,240,4.52,4.41,2.32
Home in Machida-shi · ★4.98 · 1 bedroom · 1 shared bath,Machida Shi,139.48277,35.5872,"Machida, Japan",34475322,2015-05-28,100.0,99.0,0.0,3,t,M1300,Private room in home,Private room,3,1 shared bath,22.22,15,35,49,161,4.98,4.64,1.56
Guest suite in Suginami-ku · ★4.71 · 2 bedrooms · 3 beds · 2 baths,Suginami Ku,139.66396,35.69144,"Shinjuku City, Japan",10986553,2014-01-03,100.0,100.0,0.0,4,t,M1300,Entire guest suite,Entire home/apt,5,2 baths,127.33,3,18,27,96,4.71,4.63,0.98
Rental unit in Shibuyaku · ★4.75 · Studio · 2 beds · 1 bath,Shibuya Ku,139.70892,35.64451,"Shibuya, Japan",48192801,2015-11-04,100.0,99.0,0.0,1,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,99.9,0,0,0,96,4.75,4.94,0.97
Rental unit in Suginami-ku · ★4.65 · 1 bedroom · 1 bed · 1 bath,Suginami Ku,139.59775,35.70399,"Tokyo, Japan",18776800,2014-07-24,100.0,97.0,0.0,19,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,88.45,0,0,0,17,4.65,4.88,0.18
Home in 中野区 · ★4.88 · 1 bedroom · 2 beds · 1 shared bath,Nakano Ku,139.64928,35.7102,"Tokyo, Japan",46900709,2015-10-19,100.0,100.0,0.0,4,t,Hotels and Inns Business Act,Private room in home,Private room,2,1 shared bath,60.13,4,16,35,25,4.88,4.8,0.3
Home in Kita-ku · ★4.48 · 1 bedroom · 2 beds · 2.5 shared baths,Kita Ku,139.72153,35.75787,"Kita City, Japan",24219962,2014-11-27,100.0,92.0,1.0,4,t,M1300,Private room in home,Private room,2,2.5 shared baths,48.8,2,2,27,48,4.48,4.65,0.46
Rental unit in Toshima City · ★4.75 · 1 bedroom · 2 beds · 1.5 baths,Toshima Ku,139.7023259,35.7343245,"Itabashi City, Japan",34155786,2015-05-25,100.0,100.0,0.0,16,t,M1300,Entire rental unit,Entire home/apt,4,1.5 baths,118.86,24,49,79,8,4.75,4.75,2.76
Home in Taitō-ku · ★4.48 · 2 bedrooms · 3 beds · 2.5 baths,Taito Ku,139.76402,35.72517,"Taito, Japan",48993128,2015-11-14,100.0,100.0,1.0,2,t,M1300,Entire home,Entire home/apt,5,2.5 baths,305.0,21,47,77,160,4.48,4.78,1.64
Rental unit in Bunkyō-ku · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,Bunkyo Ku,139.74374,35.71773,"Bunkyo City, Japan",34735989,2015-06-01,100.0,99.0,0.0,8,t,Hotels and Inns Business Act,Private room in rental unit,Private room,1,1.5 shared baths,37.93,3,26,32,240,4.66,4.52,2.42
Rental unit in Sumida-ku · ★4.78 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.8169,35.70806,"Tokyo, Japan",49146494,2015-11-16,100.0,100.0,1.0,5,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,3,1 bath,140.12,0,0,0,177,4.78,4.82,1.87
Home in Setagaya · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,Setagaya Ku,139.66968,35.65191,"Shibuya, Japan",34561184,2015-05-30,100.0,100.0,0.0,7,t,M1300,Private room in home,Private room,2,1.5 baths,66.98,25,54,84,98,4.94,4.79,0.95
Rental unit in Toshima-ku · ★4.58 · 2 bedrooms · 2 beds · 1 bath,Toshima Ku,139.74787,35.73891,"Tokyo, Japan",48739707,2015-11-11,100.0,93.0,1.0,3,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,248.73,19,43,54,67,4.58,4.77,0.69
Home in Komae-shi · ★4.91 · 4 bedrooms · 10 beds · 2 baths,Komae Shi,139.57602,35.62867,"Komae, Japan",28089811,2015-02-21,100.0,100.0,0.0,2,t,Hotels and Inns Business Act,Entire home,Entire home/apt,16,2 baths,414.8,2,4,4,182,4.91,4.54,2.03
Rental unit in Shinagawa-ku · ★4.73 · 1 bedroom · 1 bed · 1 bath,Shinagawa Ku,139.726,35.61486,"Shinagawa, Japan",5749679,2013-04-03,100.0,100.0,0.0,2,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,54.29,3,6,10,319,4.73,4.71,3.08
Home in Taitō-ku · ★4.67 · 2 bedrooms · 6 beds · 2 baths,Taito Ku,139.7859,35.70046,Hong Kong,45326126,2015-09-28,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire home,Entire home/apt,8,2 baths,199.12,8,15,33,110,4.67,4.65,1.17
Home in Taito-ku · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,Taito Ku,139.77766,35.7242,,35340956,2015-06-08,100.0,99.0,0.0,2,t,M1300,Private room in home,Private room,1,1 shared bath,30.5,0,0,3,139,4.88,4.84,1.49
Rental unit in Shinjuku-ku · ★4.87 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.69197,35.69485,"Shinjuku City, Japan",49474412,2015-11-20,100.0,100.0,0.0,14,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,190.84,23,44,74,82,4.87,4.89,1.29
Rental unit in Taitō-ku · ★4.84 · 1 bedroom · 4 beds · 1 bath,Taito Ku,139.79083,35.7155,"Tokyo, Japan",30828383,2015-04-08,100.0,99.0,0.0,5,t,M1300,Entire rental unit,Entire home/apt,5,1 bath,111.54,0,0,0,221,4.84,4.83,2.16
Rental unit in Hino-shi · ★4.26 · 1 bedroom · 1 bed · 1 shared bath,Hino Shi,139.41636,35.65767,"Yokohama, Japan",49570162,2015-11-21,100.0,100.0,0.0,2,t,M1300,Private room in rental unit,Private room,1,1 shared bath,25.27,0,0,0,35,4.26,3.82,0.36
Home in Edogawa-ku · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,Edogawa Ku,139.89624,35.740009,"Edogawa City, Japan",49237439,2015-11-17,100.0,100.0,1.0,17,t,M1300,Private room in home,Private room,5,1.5 shared baths,18.04,29,59,89,12,4.33,4.5,0.12
Rental unit in 新宿区 · ★4.85 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.68987,35.69531,"Shinjuku City, Japan",49474412,2015-11-20,100.0,100.0,0.0,14,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,208.1,3,29,59,73,4.85,4.78,1.23
Loft in Sumida-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81237,35.71818,"Sumida, Japan",33170407,2015-05-12,100.0,100.0,0.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,2,1 bath,87.14,6,14,16,46,4.67,4.7,0.45
Rental unit in Kodaira-shi · ★4.90 · 1 bedroom · 3 beds · 1 bath,Kodaira Shi,139.50954,35.72576,"Tokyo, Japan",35525878,2015-06-11,100.0,97.12430146503549,1.0,1,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,31.11,0,0,0,59,4.9,4.75,0.59
Home in Nakano-ku · ★4.83 · Studio · 1 bed · 1 bath,Nakano Ku,139.68051,35.70675,"Nakano City, Japan",31486638,2015-04-18,100.0,91.0,0.0,1,t,M1300,Entire home,Entire home/apt,2,1 bath,183.28,0,0,0,145,4.83,4.69,1.5
Rental unit in Nakano-ku · ★4.75 · 1 bedroom · 1 bed · 1 bath,Nerima Ku,139.63247,35.73624,"Nakano, Japan",17736560,2014-07-06,100.0,100.0,0.0,10,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,60.79,20,50,80,44,4.75,4.75,0.43
Home in 港区 · ★4.95 · 1 bedroom · 1 bed · 1 bath,Minato Ku,139.72575,35.63612,"Minato, Japan",35614067,2015-06-12,100.0,100.0,0.0,1,t,M1300,Entire home,Entire home/apt,2,1 bath,183.0,12,22,32,173,4.95,4.83,1.68
Rental unit in Setagaya-ku · ★4.67 · 1 bedroom · 4 beds · 1 bath,Setagaya Ku,139.67332,35.64744,,29341016,2015-03-14,96.0,98.0,1.0,13,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,73.2,1,4,8,202,4.67,4.8,2.08
Condo in 新宿区 · ★4.72 · 1 bedroom · 2 beds · 1 bath,Shinjuku Ku,139.69009,35.69683,"Shinjuku City, Japan",49474412,2015-11-20,100.0,100.0,0.0,14,t,M1300,Entire condo,Entire home/apt,3,1 bath,169.93,3,28,58,148,4.72,4.84,1.52
Townhouse in 足立区 · ★4.65 · 4 bedrooms · 4 beds · 3 baths,Adachi Ku,139.77947,35.76922,"Tokyo, Japan",35623696,2015-06-12,100.0,100.0,1.0,1,t,M1300,Entire townhouse,Entire home/apt,6,3 baths,129.58,1,1,2,102,4.65,4.42,1.01
Rental unit in Shibuya-ku · ★4.82 · 2 bedrooms · 3 beds · 1 bath,Shibuya Ku,139.67874,35.67949,"Tokyo, Japan",43751877,2015-09-09,100.0,100.0,0.0,9,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,228.4,18,44,60,327,4.82,4.69,3.34
Rental unit in Itabashi-ku · ★4.93 · 1 bedroom · 1 bed · 1 bath,Itabashi Ku,139.70323181152344,35.747371673583984,"Tokyo, Japan",22193183,2014-10-06,100.0,100.0,0.0,5,t,M1300,Entire rental unit,Entire home/apt,3,1 bath,74.51,7,31,51,98,4.93,4.85,1.01
Rental unit in Arakawa-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,Arakawa Ku,139.782,35.7267,"Arakawa, Japan",17694529,2014-07-06,100.0,97.0,0.0,9,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,2,1 bath,17.69,2,8,11,331,4.8,4.66,3.39
Home in Shinagawa-ku · ★4.93 · 1 bedroom · 2 beds · Private half-bath,Shinagawa Ku,139.70141,35.62302,"Shinagawa, Japan",26386727,2015-01-19,90.0,100.0,0.0,1,t,M1300,Private room in home,Private room,2,Private half-bath,88.88,0,0,0,243,4.93,4.84,2.38
Home in Chōfu-shi · ★4.99 · 2 bedrooms · 6 beds · 1.5 baths,Chofu Shi,139.54804,35.65272,"Chofu, Japan",45623186,2015-10-02,100.0,95.0,0.0,3,t,M1300,Private room in home,Private room,4,1.5 baths,27.97,0,0,0,155,4.99,4.82,2.18
Loft in Sumida-ku · ★4.68 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81109,35.71848,"Sumida, Japan",33170407,2015-05-12,100.0,100.0,0.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,2,1 bath,87.14,2,9,11,91,4.68,4.51,0.88
Loft in Sumida-ku · ★4.72 · 1 bedroom · 4 beds · 1 bath,Sumida Ku,139.81294,35.71893,"Sumida, Japan",33170407,2015-05-12,100.0,100.0,0.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,2,1 bath,87.14,5,11,16,86,4.72,4.51,0.85
Loft in Sumida-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,Sumida Ku,139.81074,35.72,"Sumida, Japan",33170407,2015-05-12,100.0,100.0,0.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,2,1 bath,87.14,6,10,24,79,4.8,4.54,0.77
Home in Kōtō-ku · ★4.91 · 2 bedrooms · 2 beds · 1 bath,Koto Ku,139.81736,35.67986,"Tokyo, Japan",21769906,2014-09-25,100.0,100.0,0.0,3,t,Hotels and Inns Business Act,Entire home,Entire home/apt,4,1 bath,103.7,2,13,13,162,4.91,4.61,1.57
Rental unit in Suginami-ku · ★4.77 · 1 bedroom · 1 bed · 1 bath,Suginami Ku,139.5977,35.70402,"Tokyo, Japan",18776800,2014-07-24,100.0,97.0,0.0,19,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,91.5,18,21,35,61,4.77,4.89,0.62
Home in Kita-ku · ★4.27 · 1 bedroom · 2 beds · Shared half-bath,Kita Ku,139.72153,35.75788,"Kita City, Japan",24219962,2014-11-27,100.0,92.0,1.0,4,t,M1300,Private room in home,Private room,2,Shared half-bath,40.96,0,0,4,49,4.27,4.57,0.47
Rental unit in Shinjuku-ku · ★4.62 · 2 bedrooms · 2 beds · 1.5 baths,Shinjuku Ku,139.70653,35.70159,,269182185,2019-06-17,99.14269266195886,97.12430146503549,1.0,29,t,M1300,Entire rental unit,Entire home/apt,4,1.5 baths,165.01,0,8,10,172,4.62,4.67,1.68
Home in Taito-ku · ★4.75 · 2 bedrooms · 4 beds · 2 baths,Taito Ku,139.78364,35.70192,Hong Kong,45326126,2015-09-28,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire home,Entire home/apt,8,2 baths,212.8,14,21,29,103,4.75,4.59,1.09
Home in Taitō-ku · ★4.60 · 3 bedrooms · 4 beds · 2 baths,Taito Ku,139.78448,35.70146,Hong Kong,45326126,2015-09-28,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire home,Entire home/apt,9,2 baths,229.97,12,17,26,119,4.6,4.74,1.25
Home in Taitō-ku · ★4.76 · 2 bedrooms · 3 beds · 1 bath,Taito Ku,139.78399,35.70218,Hong Kong,45326126,2015-09-28,100.0,100.0,1.0,4,t,Hotels and Inns Business Act,Entire home,Entire home/apt,6,1 bath,144.14,13,31,52,67,4.76,4.67,0.71
Home in Taito-ku · ★4.89 · 1 bedroom · 2 beds · 1 shared bath,Taito Ku,139.77771,35.72413,,35340956,2015-06-08,100.0,99.0,0.0,2,t,M1300,Private room in home,Private room,2,1 shared bath,36.6,0,0,0,157,4.89,4.87,1.53
Loft in 杉並区 · ★4.75 · 2 bedrooms · 2 beds · 1 bath,Suginami Ku,139.65262,35.70565,"Suginami, Japan",33705289,2015-05-19,100.0,100.0,1.0,3,t,M1300,Entire loft,Entire home/apt,3,1 bath,54.29,0,0,0,260,4.75,4.87,2.53
Rental unit in Shinagawa-ku · ★4.89 · 2 bedrooms · 3 beds · 1 bath,Shinagawa Ku,139.71602,35.61011,,42808108,2015-08-29,100.0,100.0,0.0,6,t,Hotels and Inns Business Act,Entire rental unit,Entire home/apt,4,1 bath,82.35,0,7,16,115,4.89,4.82,1.18
Rental unit in Toshima-ku · ★4.60 · 2 bedrooms · 3 beds · 1 bath,Toshima Ku,139.708,35.73527,"Tokyo, Japan",50147878,2015-11-29,100.0,100.0,1.0,2,t,M1300,Entire rental unit,Entire home/apt,6,1 bath,355.11,13,26,52,249,4.6,4.65,2.54
Rental unit in Shinjuku-ku · ★4.83 · 1 bedroom · 1 bed · 1 bath,Shinjuku Ku,139.69807,35.70373,"Tokyo, Japan",43979015,2015-09-12,100.0,96.0,1.0,6,t,M1300,Entire rental unit,Entire home/apt,2,1 bath,97.6,8,18,22,276,4.83,4.9,2.83
Home in Shinagawa-ku · ★4.84 · 1 bedroom · 2 beds · 1 bath,Shinagawa Ku,139.72068,35.60982,"Shinagawa City, Japan",35828905,2015-06-14,100.0,96.0,1.0,1,t,M1300,Entire home,Entire home/apt,3,1 bath,106.75,2,6,29,161,4.84,4.72,1.57
Loft in Tokyo · ★4.54 · 1 bedroom · 3 beds · 1 bath,Suginami Ku,139.65971,35.67275,"Minato City, Japan",44812749,2015-09-22,100.0,97.0,1.0,12,t,Hotels and Inns Business Act,Entire loft,Entire home/apt,4,1 bath,170.15,0,0,0,108,4.54,4.66,1.11
